"RowID","Zipcode","Population","Median Age","Household Income","Per Capita Income","Poverty Count","Poverty Rate","State","Latitude","Longitude","GeoInfo","StandardZip","StandardZip4","ZipClass","CountySSA"
117,"90504",33422.00,40.90,79352.00,35553.00,3292.00,9.84,"CA",33871521,118331273,"Zip-Distributive","90504",,"Urban","05200"
118,"90505",37368.00,43.20,91569.00,46691.00,1702.00,4.55,"CA",33811172,118349945,"Zip-Distributive","90505",,"Urban","05200"
119,"90506",0.00,-666666666.00,-666666666.00,-666666666.00,0.00,,"CA",33885518,118326618,"Zip-Distributive","90506",,"Urban","05200"
120,"90601",34025.00,38.80,69740.00,31195.00,3563.00,10.47,"CA",33991849,118040274,"Zip-Distributive","90601",,"Urban","05200"
121,"90602",26482.00,32.40,48427.00,21818.00,4679.00,17.66,"CA",33971190,118036142,"Zip-Distributive","90602",,"Urban","05200"
122,"90603",20697.00,40.40,95354.00,33952.00,1164.00,5.62,"CA",33941815,117990251,"Zip-Distributive","90603",,"Urban","05200"
123,"90604",41369.00,35.80,66974.00,24707.00,4354.00,10.52,"CA",33929207,118013570,"Zip-Distributive","90604",,"Urban","05200"
124,"90605",41818.00,33.70,66963.00,23945.00,6094.00,14.57,"CA",33944820,118035707,"Zip-Distributive","90605",,"Urban","05200"
125,"90606",32599.00,37.30,66566.00,23052.00,3060.00,9.38,"CA",33973288,118064946,"Zip-Distributive","90606",,"Urban","05200"
126,"90620",46038.00,38.40,84942.00,28065.00,4521.00,9.82,"CA",33843047,118015225,"Zip-Distributive","90620",,"Urban","05400"
127,"90621",36074.00,34.00,58639.00,22546.00,7859.00,21.78,"CA",33871022,117994819,"Zip-Distributive","90621",,"Urban","05400"
128,"90623",15882.00,42.60,91131.00,37951.00,1002.00,6.30,"CA",33848139,118040140,"Zip-Distributive","90623",,"Urban","05400"
129,"90630",49249.00,41.90,90165.00,35963.00,2871.00,5.82,"CA",33821643,118040621,"Zip-Distributive","90630",,"Urban","05400"
130,"90631",69579.00,36.10,76910.00,31910.00,7958.00,11.43,"CA",33930102,117954845,"Zip-Distributive","90631",,"Urban","05400"
131,"90638",49797.00,38.80,86141.00,30777.00,3433.00,6.89,"CA",33900447,118007977,"Zip-Distributive","90638",,"Urban","05200"
132,"90640",63547.00,36.80,50326.00,22313.00,8651.00,13.61,"CA",34011853,118112691,"Zip-Distributive","90640",,"Urban","05200"
133,"90650",106404.00,34.90,63669.00,21066.00,14546.00,13.67,"CA",33905815,118080198,"Zip-Distributive","90650",,"Urban","05200"
134,"90660",63694.00,36.30,61524.00,21055.00,6721.00,10.55,"CA",33990510,118092236,"Zip-Distributive","90660",,"Urban","05200"
135,"90670",16642.00,37.20,66509.00,24827.00,2121.00,12.74,"CA",33935328,118065127,"Zip-Distributive","90670",,"Suburban","05200"
136,"90680",30530.00,34.60,53492.00,21013.00,6685.00,21.89,"CA",33801270,117997219,"Zip-Distributive","90680",,"Urban","05400"
137,"90701",16912.00,39.00,62863.00,22833.00,1932.00,11.42,"CA",33867568,118079751,"Zip-Distributive","90701",,"Urban","05200"
138,"90703",50877.00,45.10,98175.00,37619.00,2945.00,5.78,"CA",33870555,118067775,"Zip-Distributive","90703",,"Urban","05200"
139,"90704",3940.00,34.70,63021.00,30825.00,565.00,14.34,"CA",33344135,118326727,"Zip-Distributive","90704",,"Rural","05200"
140,"90706",77852.00,34.10,52944.00,22780.00,11450.00,14.70,"CA",33883783,118128040,"Zip-Distributive","90706",,"Urban","05200"
141,"90710",28667.00,36.60,57968.00,24964.00,5013.00,17.48,"CA",33795759,118296717,"Zip-Distributive","90710",,"Urban","05200"
142,"90712",31471.00,38.70,83627.00,32656.00,1872.00,5.94,"CA",33848289,118146121,"Zip-Distributive","90712",,"Urban","05200"
143,"90713",28927.00,39.10,94110.00,34990.00,1301.00,4.49,"CA",33849350,118113267,"Zip-Distributive","90713",,"Urban","05200"
144,"90715",20313.00,36.20,69905.00,26219.00,2436.00,11.99,"CA",33841694,118078640,"Zip-Distributive","90715",,"Urban","05200"
145,"90716",14409.00,30.80,38500.00,14295.00,3770.00,26.16,"CA",33831394,118074177,"Zip-Distributive","90716",,"Urban","05200"
146,"90717",21740.00,40.40,61077.00,33095.00,2721.00,12.51,"CA",33795263,118317296,"Zip-Distributive","90717",,"Urban","05200"
147,"90720",22318.00,43.20,97598.00,43531.00,1603.00,7.18,"CA",33798828,118069006,"Zip-Distributive","90720",,"Urban","05400"
148,"90723",55020.00,30.80,49064.00,16601.00,11099.00,20.17,"CA",33897157,118167026,"Zip-Distributive","90723",,"Urban","05200"
149,"90731",61789.00,36.20,49464.00,27417.00,12279.00,19.87,"CA",33732407,118290925,"Zip-Distributive","90731",,"Urban","05200"
150,"90732",22408.00,45.70,89440.00,44696.00,1315.00,5.86,"CA",33742921,118312858,"Zip-Distributive","90732",,"Urban","05200"
151,"90740",24443.00,58.10,65299.00,51749.00,1755.00,7.17,"CA",33761347,118086928,"Zip-Distributive","90740",,"Suburban","05400"
152,"90742",705.00,53.10,77153.00,60409.00,47.00,6.66,"CA",33716743,118069038,"Zip-Distributive","90742",,"Urban","05400"
153,"90743",248.00,56.60,137361.00,81333.00,44.00,17.74,"CA",33728337,118084918,"Zip-Distributive","90743",,"Urban","05400"
154,"90744",56779.00,30.20,43284.00,16215.00,14483.00,25.50,"CA",33783202,118262679,"Zip-Distributive","90744",,"Urban","05200"
155,"90745",57219.00,38.30,73053.00,24729.00,6205.00,10.84,"CA",33827806,118270437,"Zip-Distributive","90745",,"Urban","05200"
156,"90746",26852.00,41.30,81988.00,30941.00,2366.00,8.81,"CA",33859061,118261982,"Zip-Distributive","90746",,"Urban","05200"
157,"90747",0.00,-666666666.00,-666666666.00,-666666666.00,0.00,,"CA",33867123,118259196,"Zip-Distributive","90747",,"Urban","05200"
158,"90755",11581.00,35.40,75828.00,36207.00,1431.00,12.35,"CA",33797880,118168339,"Zip-Distributive","90755",,"Urban","05200"
159,"90802",40226.00,36.30,51302.00,35996.00,8494.00,21.11,"CA",33769899,118185054,"Zip-Distributive","90802",,"Urban","05200"
160,"90803",32116.00,43.80,83861.00,64467.00,2712.00,8.44,"CA",33760803,118136304,"Zip-Distributive","90803",,"Urban","05200"
161,"90804",40225.00,31.20,47437.00,24806.00,9391.00,23.34,"CA",33780695,118154591,"Zip-Distributive","90804",,"Urban","05200"
162,"90805",96069.00,30.60,47981.00,18614.00,21060.00,21.92,"CA",33861213,118180061,"Zip-Distributive","90805",,"Urban","05200"
163,"90806",42587.00,33.20,50615.00,19808.00,9734.00,22.85,"CA",33802543,118187267,"Zip-Distributive","90806",,"Urban","05200"
164,"90807",32395.00,40.20,75057.00,39844.00,2317.00,7.15,"CA",33833008,118182817,"Zip-Distributive","90807",,"Urban","05200"
165,"90808",38487.00,43.00,102563.00,46047.00,2157.00,5.60,"CA",33827636,118115935,"Zip-Distributive","90808",,"Urban","05200"
166,"90810",38769.00,33.30,56061.00,18685.00,7167.00,18.48,"CA",33813724,118218691,"Zip-Distributive","90810",,"Urban","05200"
167,"90813",60935.00,28.30,34257.00,14084.00,19393.00,31.82,"CA",33782632,118188483,"Zip-Distributive","90813",,"Urban","05200"
168,"90814",18175.00,38.60,64623.00,42969.00,2721.00,14.97,"CA",33770918,118151346,"Zip-Distributive","90814",,"Urban","05200"
169,"90815",40359.00,38.40,84714.00,39219.00,4570.00,11.32,"CA",33793323,118122872,"Zip-Distributive","90815",,"Urban","05200"
170,"90822",143.00,62.50,-666666666.00,24363.00,0.00,0.00,"CA",33739174,118256645,"Zip-Distributive","90822",,"Rural","05200"
171,"90831",0.00,-666666666.00,-666666666.00,-666666666.00,0.00,,"CA",33768570,118199363,"Zip-Point","90831",,"Urban","05200"
172,"91001",37528.00,43.90,91090.00,43263.00,3797.00,10.11,"CA",34189040,118139526,"Zip-Distributive","91001",,"Urban","05200"
173,"91006",33200.00,43.20,99360.00,42897.00,2730.00,8.22,"CA",34134599,118026498,"Zip-Distributive","91006",,"Urban","05200"
174,"91007",34357.00,45.20,79964.00,38155.00,3247.00,9.45,"CA",34127887,118051985,"Zip-Distributive","91007",,"Urban","05200"
175,"91008",1191.00,52.70,112813.00,70964.00,91.00,7.64,"CA",34148308,117966197,"Zip-Distributive","91008",,"Rural","05200"
176,"91010",26265.00,39.30,68599.00,28598.00,3468.00,13.20,"CA",34139029,117966601,"Zip-Distributive","91010",,"Urban","05200"
177,"91011",20499.00,43.50,160288.00,77981.00,608.00,2.96,"CA",34204971,118201408,"Zip-Distributive","91011",,"Rural","05200"
178,"91016",42013.00,39.40,71341.00,34909.00,3344.00,7.95,"CA",34143694,118004597,"Zip-Distributive","91016",,"Suburban","05200"
179,"91020",8551.00,41.40,69150.00,32618.00,1213.00,14.18,"CA",34211561,118231951,"Zip-Distributive","91020",,"Urban","05200"
180,"91024",11061.00,46.60,98547.00,55040.00,564.00,5.09,"CA",34164329,118051243,"Zip-Distributive","91024",,"Urban","05200"
181,"91030",25940.00,40.00,92847.00,54042.00,2104.00,8.11,"CA",34113718,118154519,"Zip-Distributive","91030",,"Urban","05200"
182,"91040",20175.00,46.60,77910.00,35561.00,2484.00,12.31,"CA",34259760,118325603,"Zip-Distributive","91040",,"Suburban","05200"
183,"91042",26767.00,41.80,53412.00,27827.00,4340.00,16.21,"CA",34252920,118287349,"Zip-Distributive","91042",,"Rural","05200"
184,"91046",160.00,78.20,24609.00,25336.00,0.00,0.00,"CA",34211768,118240542,"Zip-Point","91046",,"Urban","05200"
185,"91101",20719.00,35.30,64223.00,41277.00,4416.00,21.31,"CA",34145905,118138410,"Zip-Distributive","91101",,"Urban","05200"
186,"91103",28435.00,36.40,69334.00,35756.00,5141.00,18.07,"CA",34166827,118156384,"Zip-Distributive","91103",,"Urban","05200"
187,"91104",39178.00,39.10,72189.00,34747.00,6226.00,15.89,"CA",34169945,118124334,"Zip-Distributive","91104",,"Urban","05200"
188,"91105",11907.00,48.70,112765.00,73104.00,1153.00,9.68,"CA",34137590,118159144,"Zip-Distributive","91105",,"Suburban","05200"
189,"91106",25479.00,34.50,77380.00,49974.00,3407.00,13.37,"CA",34142918,118127455,"Zip-Distributive","91106",,"Urban","05200"
190,"91107",32199.00,42.10,92266.00,49868.00,2995.00,9.30,"CA",34154029,118090656,"Zip-Distributive","91107",,"Urban","05200"
191,"91108",13769.00,47.00,152553.00,78504.00,906.00,6.57,"CA",34121156,118108510,"Zip-Distributive","91108",,"Urban","05200"
192,"91201",23466.00,42.00,56580.00,31416.00,3514.00,14.97,"CA",34170618,118291940,"Zip-Distributive","91201",,"Urban","05200"
193,"91202",23182.00,43.30,66657.00,36366.00,3046.00,13.13,"CA",34164361,118265796,"Zip-Distributive","91202",,"Urban","05200"
194,"91203",14393.00,37.70,51360.00,28105.00,2368.00,16.45,"CA",34153085,118261368,"Zip-Distributive","91203",,"Urban","05200"
195,"91204",18318.00,35.80,44304.00,21493.00,4543.00,24.80,"CA",34136648,118258679,"Zip-Distributive","91204",,"Urban","05200"
196,"91205",37514.00,40.90,38730.00,23334.00,8007.00,21.34,"CA",34139845,118243273,"Zip-Distributive","91205",,"Urban","05200"
197,"91206",34938.00,41.70,57379.00,33560.00,5558.00,15.90,"CA",34155565,118234662,"Zip-Distributive","91206",,"Urban","05200"
198,"91207",10288.00,46.60,81110.00,53320.00,974.00,9.46,"CA",34165456,118248058,"Zip-Distributive","91207",,"Suburban","05200"
199,"91208",17128.00,42.30,105000.00,49555.00,1253.00,7.31,"CA",34186428,118230174,"Zip-Distributive","91208",,"Suburban","05200"
200,"91210",835.00,32.10,155833.00,70039.00,161.00,19.28,"CA",34144984,118259709,"Zip-Distributive","91210",,"Urban","05200"
201,"91214",30991.00,43.10,94322.00,40669.00,1805.00,5.82,"CA",34230025,118245653,"Zip-Distributive","91214",,"Urban","05200"
202,"91301",26028.00,43.90,117615.00,56207.00,1664.00,6.39,"CA",34143464,118762610,"Zip-Distributive","91301",,"Rural","05200"
203,"91302",26500.00,43.70,122967.00,73059.00,2261.00,8.53,"CA",34135321,118659528,"Zip-Distributive","91302",,"Rural","05200"
204,"91303",30380.00,31.70,51486.00,21929.00,6075.00,19.99,"CA",34197776,118600246,"Zip-Distributive","91303",,"Urban","05200"
205,"91304",53627.00,37.30,64367.00,28671.00,7808.00,14.55,"CA",34218708,118609519,"Zip-Distributive","91304",,"Urban","05200"
206,"91306",49551.00,37.40,64772.00,25388.00,6407.00,12.93,"CA",34208342,118575608,"Zip-Distributive","91306",,"Urban","05200"
207,"91307",27233.00,44.80,111043.00,45085.00,1592.00,5.84,"CA",34194038,118638245,"Zip-Distributive","91307",,"Suburban","05200"
208,"91311",40064.00,42.50,82738.00,40323.00,3316.00,8.27,"CA",34254073,118594094,"Zip-Distributive","91311",,"Suburban","05200"
209,"91316",30888.00,40.80,68720.00,42557.00,4474.00,14.48,"CA",34167291,118518576,"Zip-Distributive","91316",,"Urban","05200"
210,"91320",45852.00,41.20,116208.00,49921.00,1974.00,4.30,"CA",34180936,118931591,"Zip-Distributive","91320",,"Suburban","05660"
211,"91321",34510.00,35.40,66178.00,30797.00,5384.00,15.60,"CA",34383727,118515235,"Zip-Distributive","91321",,"Suburban","05200"
212,"91324",30101.00,36.40,68477.00,32160.00,4300.00,14.28,"CA",34239546,118546643,"Zip-Distributive","91324",,"Urban","05200"
213,"91325",34240.00,35.40,65129.00,32673.00,5808.00,16.96,"CA",34234012,118523112,"Zip-Distributive","91325",,"Urban","05200"
214,"91326",36804.00,45.30,105611.00,47326.00,2255.00,6.12,"CA",34275217,118552045,"Zip-Distributive","91326",,"Urban","05200"
215,"91330",3306.00,19.90,-666666666.00,5496.00,0.00,0.00,"CA",34240946,118525285,"Zip-Distributive","91330",,"Urban","05200"
216,"91331",105696.00,32.40,57353.00,17150.00,20060.00,18.97,"CA",34258636,118421763,"Zip-Distributive","91331",,"Urban","05200"
217,"91335",79687.00,37.40,55580.00,24350.00,15629.00,19.61,"CA",34198489,118538564,"Zip-Distributive","91335",,"Urban","05200"
218,"91340",35771.00,32.60,54703.00,17682.00,5630.00,15.73,"CA",34284744,118437548,"Zip-Distributive","91340",,"Urban","05200"
219,"91342",96177.00,34.80,68600.00,22402.00,13373.00,13.90,"CA",34306887,118430939,"Zip-Distributive","91342",,"Suburban","05200"
220,"91343",65964.00,33.30,61692.00,23308.00,13710.00,20.78,"CA",34237115,118476325,"Zip-Distributive","91343",,"Urban","05200"
221,"91344",53453.00,42.80,86460.00,36853.00,3719.00,6.95,"CA",34272976,118498533,"Zip-Distributive","91344",,"Urban","05200"
222,"91345",19022.00,38.20,74193.00,24210.00,1708.00,8.97,"CA",34263284,118462845,"Zip-Distributive","91345",,"Urban","05200"
223,"91350",37149.00,37.40,103837.00,37680.00,2218.00,5.97,"CA",34444056,118510529,"Zip-Distributive","91350",,"Suburban","05200"
224,"91351",32661.00,36.50,76706.00,29051.00,3413.00,10.44,"CA",34423110,118470241,"Zip-Distributive","91351",,"Urban","05200"
225,"91352",47934.00,34.20,52171.00,19165.00,9314.00,19.43,"CA",34228133,118372895,"Zip-Distributive","91352",,"Urban","05200"
226,"91354",31027.00,36.90,120560.00,45823.00,1501.00,4.83,"CA",34451345,118548765,"Zip-Distributive","91354",,"Urban","05200"
227,"91355",31645.00,40.30,92066.00,42617.00,1773.00,5.60,"CA",34416652,118570671,"Zip-Distributive","91355",,"Suburban","05200"
228,"91356",30346.00,42.10,71654.00,47676.00,2930.00,9.65,"CA",34168929,118538860,"Zip-Distributive","91356",,"Urban","05200"
229,"91360",43389.00,43.10,93476.00,40765.00,3265.00,7.52,"CA",34202591,118875744,"Zip-Distributive","91360",,"Suburban","05660"
230,"91361",20826.00,49.10,116114.00,73512.00,1052.00,5.05,"CA",34149801,118835873,"Zip-Distributive","91361",,"Rural","05660"
231,"91362",36071.00,45.60,108167.00,57142.00,1683.00,4.66,"CA",34187888,118820413,"Zip-Distributive","91362",,"Suburban","05660"
232,"91364",27031.00,44.20,100323.00,55162.00,1581.00,5.84,"CA",34164555,118598958,"Zip-Distributive","91364",,"Urban","05200"
233,"91367",43370.00,40.80,84937.00,48408.00,4036.00,9.30,"CA",34177748,118610104,"Zip-Distributive","91367",,"Urban","05200"
234,"91371",0.00,-666666666.00,-666666666.00,-666666666.00,0.00,,"CA",34183065,118570967,"Zip-Distributive","91371",,"Frontier","05200"
235,"91377",14440.00,42.50,129721.00,60965.00,499.00,3.45,"CA",34178564,118769340,"Zip-Distributive","91377",,"Suburban","05660"
236,"91381",20530.00,39.20,121719.00,53662.00,1308.00,6.37,"CA",34389272,118580027,"Zip-Distributive","91381",,"Rural","05200"
237,"91384",29283.00,34.60,106431.00,30645.00,1497.00,5.11,"CA",34471525,118636474,"Zip-Distributive","91384",,"Rural","05200"
238,"91387",43319.00,34.20,87346.00,33616.00,4456.00,10.28,"CA",34419883,118434051,"Zip-Distributive","91387",,"Suburban","05200"
239,"91390",19521.00,42.90,108836.00,40999.00,1096.00,5.61,"CA",34485303,118373355,"Zip-Distributive","91390",,"Rural","05200"
240,"91401",40995.00,35.70,51784.00,29688.00,8474.00,20.67,"CA",34179415,118434000,"Zip-Distributive","91401",,"Urban","05200"
241,"91402",71317.00,32.90,41669.00,16371.00,17992.00,25.22,"CA",34224760,118447609,"Zip-Distributive","91402",,"Urban","05200"
242,"91403",24677.00,40.30,89552.00,64854.00,1477.00,5.98,"CA",34154047,118461924,"Zip-Distributive","91403",,"Urban","05200"
243,"91405",54770.00,33.60,41283.00,19811.00,12550.00,22.91,"CA",34201535,118448721,"Zip-Distributive","91405",,"Urban","05200"
244,"91406",56200.00,35.00,51564.00,24247.00,10385.00,18.47,"CA",34202990,118484553,"Zip-Distributive","91406",,"Urban","05200"
245,"91411",25210.00,33.70,50332.00,29133.00,5100.00,20.23,"CA",34179394,118460813,"Zip-Distributive","91411",,"Urban","05200"
246,"91423",33641.00,40.00,82554.00,61145.00,2554.00,7.59,"CA",34151272,118431263,"Zip-Distributive","91423",,"Urban","05200"
247,"91436",14794.00,46.10,159965.00,89841.00,491.00,3.31,"CA",34156880,118487433,"Zip-Distributive","91436",,"Suburban","05200"
248,"91501",20892.00,40.10,64006.00,33965.00,2934.00,14.04,"CA",34186025,118303299,"Zip-Distributive","91501",,"Urban","05200"
249,"91502",11645.00,38.60,41784.00,27460.00,2283.00,19.60,"CA",34177622,118307221,"Zip-Distributive","91502",,"Urban","05200"
250,"91504",26558.00,38.90,73501.00,37820.00,2277.00,8.57,"CA",34199081,118332137,"Zip-Distributive","91504",,"Urban","05200"
251,"91505",30997.00,37.70,82630.00,41386.00,2998.00,9.67,"CA",34171721,118347092,"Zip-Distributive","91505",,"Urban","05200"
252,"91506",18245.00,43.20,72681.00,40848.00,1655.00,9.07,"CA",34168684,118326001,"Zip-Distributive","91506",,"Urban","05200"
253,"91601",38379.00,33.90,50832.00,30944.00,7947.00,20.70,"CA",34166985,118371494,"Zip-Distributive","91601",,"Urban","05200"
254,"91602",18944.00,39.30,78526.00,54748.00,1978.00,10.44,"CA",34150346,118368645,"Zip-Distributive","91602",,"Urban","05200"
255,"91604",30642.00,40.90,99745.00,72338.00,1993.00,6.50,"CA",34146252,118393986,"Zip-Distributive","91604",,"Urban","05200"
256,"91605",52386.00,34.10,43004.00,19286.00,11896.00,22.70,"CA",34205541,118401617,"Zip-Distributive","91605",,"Urban","05200"
257,"91606",44352.00,35.60,44773.00,22619.00,8863.00,19.98,"CA",34186255,118389986,"Zip-Distributive","91606",,"Urban","05200"
258,"91607",31383.00,37.40,60772.00,40920.00,3292.00,10.48,"CA",34166092,118399241,"Zip-Distributive","91607",,"Urban","05200"
259,"91608",0.00,-666666666.00,-666666666.00,-666666666.00,0.00,,"CA",34138236,118360104,"Zip-Distributive","91608",,"Urban","05200"
260,"91701",39628.00,40.10,89067.00,34745.00,2426.00,6.12,"CA",34132693,117599570,"Zip-Distributive","91701",,"Urban","05460"
261,"91702",61739.00,30.20,59104.00,19440.00,8936.00,14.47,"CA",34126814,117904967,"Zip-Distributive","91702",,"Rural","05200"
262,"91706",77819.00,33.90,57240.00,17717.00,11448.00,14.71,"CA",34088147,117966979,"Zip-Distributive","91706",,"Urban","05200"
263,"91708",3154.00,35.40,89622.00,13759.00,0.00,0.00,"CA",33962869,117663531,"Zip-Distributive","91708",,"Rural","05460"
264,"91709",78025.00,38.00,102746.00,37706.00,4897.00,6.27,"CA",33979598,117727225,"Zip-Distributive","91709",,"Suburban","05460"
265,"91710",88862.00,36.80,75408.00,23122.00,8264.00,9.29,"CA",34017331,117686206,"Zip-Distributive","91710",,"Urban","05460"
266,"91711",36933.00,39.30,97002.00,42252.00,3012.00,8.15,"CA",34105402,117719477,"Zip-Distributive","91711",,"Suburban","05200"
267,"91722",36557.00,35.60,70632.00,24279.00,2794.00,7.64,"CA",34097333,117905076,"Zip-Distributive","91722",,"Urban","05200"
268,"91723",20193.00,34.20,63270.00,25839.00,1827.00,9.04,"CA",34087099,117887882,"Zip-Distributive","91723",,"Urban","05200"
269,"91724",25755.00,41.50,82821.00,31594.00,2644.00,10.26,"CA",34091290,117857032,"Zip-Distributive","91724",,"Urban","05200"
270,"91730",70545.00,32.70,68716.00,27131.00,8428.00,11.94,"CA",34101624,117587318,"Zip-Distributive","91730",,"Urban","05460"
271,"91731",30063.00,35.20,36344.00,15290.00,6926.00,23.03,"CA",34075494,118041455,"Zip-Distributive","91731",,"Urban","05200"
272,"91732",63557.00,35.10,48254.00,17169.00,13343.00,20.99,"CA",34070603,118017208,"Zip-Distributive","91732",,"Urban","05200"
273,"91733",44989.00,35.00,42758.00,15338.00,9959.00,22.13,"CA",34051830,118042860,"Zip-Distributive","91733",,"Urban","05200"
274,"91737",25759.00,40.40,102610.00,39872.00,1877.00,7.28,"CA",34146780,117579672,"Zip-Distributive","91737",,"Urban","05460"
275,"91739",39069.00,35.60,103974.00,37892.00,1715.00,4.38,"CA",34125576,117523540,"Zip-Distributive","91739",,"Suburban","05460"
276,"91740",26067.00,41.10,76825.00,30471.00,2848.00,10.92,"CA",34125707,117855447,"Zip-Distributive","91740",,"Urban","05200"
277,"91741",26610.00,41.90,99474.00,43306.00,1913.00,7.18,"CA",34139255,117854970,"Zip-Distributive","91741",,"Suburban","05200"
278,"91744",86982.00,32.90,63318.00,17824.00,13114.00,15.07,"CA",34032219,117942899,"Zip-Distributive","91744",,"Urban","05200"
279,"91745",54166.00,42.50,81397.00,31787.00,4570.00,8.43,"CA",33998507,117964780,"Zip-Distributive","91745",,"Urban","05200"
280,"91746",30640.00,36.20,64607.00,18286.00,3799.00,12.39,"CA",34042805,117990498,"Zip-Distributive","91746",,"Urban","05200"
281,"91748",47114.00,41.40,64983.00,26895.00,6255.00,13.27,"CA",33982823,117900819,"Zip-Distributive","91748",,"Urban","05200"
282,"91750",34017.00,43.30,83743.00,38605.00,2470.00,7.26,"CA",34117450,117771377,"Zip-Distributive","91750",,"Suburban","05200"
283,"91752",30716.00,34.60,70880.00,25744.00,3649.00,11.87,"CA",33990023,117534381,"Zip-Distributive","91752",,"Suburban","05430"
284,"91754",33114.00,43.90,58056.00,28466.00,4829.00,14.58,"CA",34051044,118137962,"Zip-Distributive","91754",,"Urban","05200"
285,"91755",27942.00,45.50,49755.00,25272.00,4784.00,17.12,"CA",34057454,118116747,"Zip-Distributive","91755",,"Urban","05200"
286,"91759",426.00,56.70,51719.00,37324.00,7.00,1.64,"CA",34237192,117657903,"Zip-Distributive","91759",,"Frontier","05460"
287,"91761",60560.00,32.60,68021.00,22972.00,7457.00,12.31,"CA",34041229,117609848,"Zip-Distributive","91761",,"Suburban","05460"
288,"91762",59433.00,32.70,53462.00,20134.00,10249.00,17.24,"CA",34054227,117665199,"Zip-Distributive","91762",,"Urban","05460"
289,"91763",38211.00,32.70,54263.00,18920.00,6927.00,18.12,"CA",34070415,117701636,"Zip-Distributive","91763",,"Urban","05460"
290,"91764",53750.00,31.10,51961.00,19990.00,10351.00,19.25,"CA",34075235,117612203,"Zip-Distributive","91764",,"Urban","05460"
291,"91765",47398.00,42.70,95285.00,36864.00,2878.00,6.07,"CA",34002411,117818034,"Zip-Distributive","91765",,"Suburban","05200"
292,"91766",72787.00,30.80,54163.00,18149.00,14408.00,19.79,"CA",34044179,117751141,"Zip-Distributive","91766",,"Urban","05200"
293,"91767",49492.00,32.90,54157.00,20770.00,10578.00,21.37,"CA",34083143,117739249,"Zip-Distributive","91767",,"Urban","05200"
294,"91768",36122.00,29.10,50044.00,16426.00,7067.00,19.56,"CA",34064630,117778201,"Zip-Distributive","91768",,"Urban","05200"
295,"91770",63981.00,42.00,51383.00,19373.00,10888.00,17.01,"CA",34066566,118085913,"Zip-Distributive","91770",,"Urban","05200"
296,"91773",34555.00,41.10,81020.00,35016.00,2852.00,8.25,"CA",34102965,117815123,"Zip-Distributive","91773",,"Suburban","05200"
297,"91775",25156.00,43.20,81250.00,35010.00,2094.00,8.32,"CA",34117164,118088437,"Zip-Distributive","91775",,"Urban","05200"
298,"91776",38322.00,40.40,52051.00,22047.00,5850.00,15.26,"CA",34088004,118096608,"Zip-Distributive","91776",,"Urban","05200"
299,"91780",35184.00,42.30,67910.00,28093.00,4251.00,12.08,"CA",34102372,118053213,"Zip-Distributive","91780",,"Urban","05200"
300,"91784",25908.00,47.70,110945.00,47845.00,1354.00,5.22,"CA",34132876,117653117,"Zip-Distributive","91784",,"Suburban","05460"
301,"91786",53339.00,34.70,54931.00,25368.00,9385.00,17.59,"CA",34099690,117660662,"Zip-Distributive","91786",,"Urban","05460"
302,"91789",44115.00,43.50,95081.00,35797.00,3354.00,7.60,"CA",34018779,117856883,"Zip-Distributive","91789",,"Suburban","05200"
303,"91790",45958.00,37.00,74965.00,25115.00,4141.00,9.01,"CA",34066194,117939333,"Zip-Distributive","91790",,"Urban","05200"
304,"91791",33953.00,38.20,80020.00,30416.00,3000.00,8.83,"CA",34062429,117894971,"Zip-Distributive","91791",,"Urban","05200"
305,"91792",29787.00,37.50,70932.00,26240.00,3698.00,12.41,"CA",34022977,117900187,"Zip-Distributive","91792",,"Urban","05200"
306,"91801",54928.00,40.60,53644.00,27681.00,8835.00,16.08,"CA",34090305,118128592,"Zip-Distributive","91801",,"Urban","05200"
307,"91803",30137.00,41.70,61424.00,26845.00,3857.00,12.79,"CA",34076374,118143136,"Zip-Distributive","91803",,"Urban","05200"
308,"91901",18238.00,40.40,90397.00,38236.00,1461.00,8.01,"CA",32834657,116753587,"Zip-Distributive","91901",,"Rural","05470"
309,"91902",19762.00,40.50,92759.00,36272.00,1719.00,8.69,"CA",32669255,117020992,"Zip-Distributive","91902",,"Suburban","05470"
310,"91905",1528.00,62.40,32819.00,19388.00,345.00,22.57,"CA",32669325,116311248,"Zip-Distributive","91905",,"Rural","05470"
311,"91906",3426.00,36.30,49919.00,22456.00,590.00,17.22,"CA",32654731,116461679,"Zip-Distributive","91906",,"Rural","05470"
312,"91910",76250.00,37.50,59371.00,26490.00,11615.00,15.23,"CA",32635772,117067197,"Zip-Distributive","91910",,"Urban","05470"
313,"91911",84025.00,33.70,52274.00,20648.00,13446.00,16.00,"CA",32609671,117058492,"Zip-Distributive","91911",,"Urban","05470"
314,"91913",49346.00,33.30,87440.00,31834.00,4160.00,8.43,"CA",32631250,116985501,"Zip-Distributive","91913",,"Urban","05470"
315,"91914",17186.00,36.10,131486.00,41905.00,499.00,2.90,"CA",32664479,116961419,"Zip-Distributive","91914",,"Suburban","05470"
316,"91915",32073.00,32.50,106452.00,31751.00,2330.00,7.26,"CA",32631669,116957873,"Zip-Distributive","91915",,"Suburban","05470"
317,"91916",1752.00,45.60,87344.00,38954.00,210.00,11.98,"CA",32867545,116626897,"Zip-Distributive","91916",,"Rural","05470"
